G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3118.0","main.cluster index_upperinput":"3118.0"}	This Node is a Singleton	N/A	N/A	N/A	0.4940	0.4940	0	N/A	N/A	11396584.462622065	5	3118	-1	5	888.5300	3	296.8433	11396584.462622065
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"420.0","main.cluster index_upperinput":"420.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5466	2.5466	0	N/A	N/A	5084876.6608427735	11	420	-1	11	3793.8434	4	949.2108	5084876.6608427735
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1198.0","main.cluster index_upperinput":"1198.0"}	This Node is a Singleton	N/A	N/A	N/A	1.0237	1.0237	0	N/A	N/A	8284766.952779306	12	1198	-1	12	313.1585	1	313.1585	8284766.952779306
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7891.0","main.cluster index_upperinput":"7891.0"}	This Node is a Singleton	N/A	N/A	N/A	2.9500	2.9500	0	N/A	N/A	4952614.098637455	8	7891	-1	8	489.3174	1	489.3174	4952614.098637455
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1974.0","main.cluster index_upperinput":"1974.0"}	This Node is a Singleton	N/A	N/A	N/A	6.0104	6.0104	0	N/A	N/A	12700532.664207043	12	1974	-1	12	446.4202	1	446.4202	12700532.664207043
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5491.0","main.cluster index_upperinput":"5491.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.3851	0.3851	0	N/A	N/A	2864587.6278149406	10	5491	8	10	203.1282	1	203.1282	2864587.6278149406
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1199.0","main.cluster index_upperinput":"1199.0"}	This Node is a Singleton	N/A	N/A	N/A	3.9870	3.9870	0	N/A	N/A	6438847.937918462	11	1199	-1	11	636.3146	1	636.3146	6438847.937918462
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"421.0","main.cluster index_upperinput":"421.0"}	This Node is a Singleton	N/A	N/A	N/A	1.4790	1.4790	0	N/A	N/A	4673172.6774916975	10	421	-1	10	1057.5513	2	529.2757	4673172.6774916975
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3120.0","main.cluster index_upperinput":"3120.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=163&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2797	0.2797	0	N/A	N/A	148322393.31035942	11	3120	163	11	200.0489	1	200.0489	148322393.31035942
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"422.0","main.cluster index_upperinput":"422.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	1.4097	1.4097	0	N/A	N/A	42178382.66599184	11	422	8	11	316.2233	1	316.2233	42178382.66599184
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1975.0","main.cluster index_upperinput":"1975.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5579	2.5579	0	N/A	N/A	1657793.238547117	11	1975	-1	11	4167.0063	5	834.2013	1657793.238547117
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"900.0","main.cluster index_upperinput":"900.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6986	0.6986	0	N/A	N/A	47798092.64745605	11	900	-1	11	360.2129	1	360.2129	47798092.64745605
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"423.0","main.cluster index_upperinput":"423.0"}	This Node is a Singleton	N/A	N/A	N/A	4.3918	4.3918	0	N/A	N/A	8597470.079082776	11	423	-1	11	694.4009	1	694.4009	8597470.079082776
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5492.0","main.cluster index_upperinput":"5492.0"}	This Node is a Singleton	N/A	N/A	N/A	0.5616	0.5616	0	N/A	N/A	14491910.850489262	11	5492	-1	11	703.3682	2	352.1841	14491910.850489262
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7892.0","main.cluster index_upperinput":"7892.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=215&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	4.2651	4.2651	0	N/A	N/A	3141758.994392344	6	7892	215	6	367.3416	1	367.3416	3141758.994392344
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"901.0","main.cluster index_upperinput":"901.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	5.2289	5.2289	0	N/A	N/A	25637012.55618652	12	901	18	12	1013.7372	2	507.3686	25637012.55618652
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"424.0","main.cluster index_upperinput":"424.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0072	2.0072	0	N/A	N/A	9154139.611239262	11	424	-1	11	888.4827	1	888.4827	9154139.611239262
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6689.0","main.cluster index_upperinput":"6689.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	Spectral Match to Monoelaidin from NIST14	0.7625890000000001	8.0731	8.0731	0	N/A	CCMSLIB00003137426	6586625.213329152	11	6689	14	11	339.2896	1	339.2896	6586625.213329152
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"902.0","main.cluster index_upperinput":"902.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2502	2.2502	0	N/A	N/A	4099228.8958631507	11	902	-1	11	948.5479	2	474.7739	4099228.8958631507
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"425.0","main.cluster index_upperinput":"425.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	5.3759	5.3759	0	N/A	N/A	42050849.151759766	12	425	36	12	297.2401	1	297.2401	42050849.151759766
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5493.0","main.cluster index_upperinput":"5493.0"}	This Node is a Singleton	N/A	PE-AEG (o-17:0/17:1)	0.712554	8.4463	8.4463	0	N/A	CCMSLIB00006678089	12008942.143651292	6	5493	-1	6	704.5613	1	704.5613	12008942.143651292
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"903.0","main.cluster index_upperinput":"903.0"}	This Node is a Singleton	N/A	N/A	N/A	1.1924	1.1924	0	N/A	N/A	9312356.237154538	11	903	-1	11	1276.6647	2	638.8324	9312356.237154538
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"904.0","main.cluster index_upperinput":"904.0"}	This Node is a Singleton	N/A	N/A	N/A	1.6163	1.6163	0	N/A	N/A	10171956.475262454	11	904	-1	11	1144.6437	2	572.8218	10171956.475262454
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5367.0","main.cluster index_upperinput":"5367.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7065	3.7065	0	N/A	N/A	1094797.6508347178	8	5367	-1	8	226.9726	1	226.9726	1094797.6508347178
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9120.0","main.cluster index_upperinput":"9120.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	1.5388	1.5388	0	N/A	N/A	2565755.743082035	4	9120	12	4	564.6404	1	564.6404	2565755.743082035
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"905.0","main.cluster index_upperinput":"905.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	5.7802	5.7802	0	N/A	N/A	30668069.803382788	12	905	14	12	909.6931	2	455.3466	30668069.803382788
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"907.0","main.cluster index_upperinput":"907.0"}	This Node is a Singleton	N/A	N/A	N/A	1.3135	1.3135	0	N/A	N/A	9621826.891397452	11	907	-1	11	398.7864	1	398.7864	9621826.891397452
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7157.0","main.cluster index_upperinput":"7157.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2215	2.2215	0	N/A	N/A	192947.17713085955	5	7157	-1	5	1629.9315	2	815.4657	192947.17713085955
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"426.0","main.cluster index_upperinput":"426.0"}	This Node is a Singleton	N/A	Spectral Match to Tyr-Pro from NIST14	0.879991	0.6745	0.6745	0	N/A	CCMSLIB00003139920	40334503.91074806	11	426	-1	11	279.1362	1	279.1362	40334503.91074806
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5494.0","main.cluster index_upperinput":"5494.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	5.0739	5.0739	0	N/A	N/A	14386276.91541114	12	5494	32	12	482.3674	1	482.3674	14386276.91541114
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6691.0","main.cluster index_upperinput":"6691.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	4.3267	4.3267	0	N/A	N/A	23834307.09391868	12	6691	36	12	256.2998	1	256.2998	23834307.09391868
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"427.0","main.cluster index_upperinput":"427.0"}	This Node is a Singleton	N/A	N/A	N/A	0.9478	0.9478	0	N/A	N/A	16557699.736885492	11	427	-1	11	992.5488	2	496.7744	16557699.736885492
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"908.0","main.cluster index_upperinput":"908.0"}	This Node is a Singleton	N/A	N/A	N/A	1.6189	1.6189	0	N/A	N/A	18135799.307594243	11	908	-1	11	459.2815	1	459.2815	18135799.307594243
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8966.0","main.cluster index_upperinput":"8966.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14	0.85826	8.4351	8.4351	0	N/A	CCMSLIB00003134596	33011226.1431479	12	8966	21	12	788.6125	1	788.6125	33011226.1431479
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"428.0","main.cluster index_upperinput":"428.0"}	This Node is a Singleton	N/A	N/A	N/A	0.8293	0.8293	0	N/A	N/A	48177197.707038075	11	428	-1	11	1084.5634	3	362.1878	48177197.707038075
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"429.0","main.cluster index_upperinput":"429.0"}	This Node is a Singleton	N/A	N/A	N/A	5.0857	5.0857	0	N/A	N/A	49985270.11848147	12	429	-1	12	326.3782	1	326.3782	49985270.11848147
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3126.0","main.cluster index_upperinput":"3126.0"}	This Node is a Singleton	N/A	N/A	N/A	4.7928	4.7928	0	N/A	N/A	8881403.669679169	9	3126	-1	9	997.5643	2	499.2822	8881403.669679169
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7895.0","main.cluster index_upperinput":"7895.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.6717	0.6717	0	N/A	N/A	6583801.3179581305	11	7895	15	11	907.4943	3	303.1648	6583801.3179581305
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4910.0","main.cluster index_upperinput":"4910.0"}	This Node is a Singleton	N/A	N/A	N/A	6.4590	6.4590	0	N/A	N/A	7463495.421481445	12	4910	-1	12	539.2980	1	539.2980	7463495.421481445
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"431.0","main.cluster index_upperinput":"431.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.4939	0.4939	0	N/A	N/A	67917139.97762108	11	431	8	11	286.1762	1	286.1762	67917139.97762108
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4312.0","main.cluster index_upperinput":"4312.0"}	This Node is a Singleton	N/A	N/A	N/A	4.2570	4.2570	0	N/A	N/A	3322624.291969496	12	4312	-1	12	332.3160	1	332.3160	3322624.291969496
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"909.0","main.cluster index_upperinput":"909.0"}	This Node is a Singleton	N/A	N/A	N/A	1.3910	1.3910	0	N/A	N/A	15832937.372133553	11	909	-1	11	394.2354	1	394.2354	15832937.372133553
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"432.0","main.cluster index_upperinput":"432.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	4.8715	4.8715	0	N/A	N/A	52502011.0817402	12	432	17	12	997.6286	2	499.3143	52502011.0817402
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1979.0","main.cluster index_upperinput":"1979.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2465	2.2465	0	N/A	N/A	1472006.6254514125	11	1979	-1	11	948.5400	1	948.5400	1472006.6254514125
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"433.0","main.cluster index_upperinput":"433.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=201&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.8167	0.8167	0	N/A	N/A	37204499.01729882	11	433	201	11	320.1817	1	320.1817	37204499.01729882
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8967.0","main.cluster index_upperinput":"8967.0"}	This Node is a Singleton	N/A	N/A	N/A	0.5314	0.5314	0	N/A	N/A	23558109.728920896	11	8967	-1	11	732.3962	2	366.6981	23558109.728920896
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1981.0","main.cluster index_upperinput":"1981.0"}	This Node is a Singleton	N/A	N/A	N/A	5.6767	5.6767	0	N/A	N/A	14365271.90584376	12	1981	-1	12	422.3839	1	422.3839	14365271.90584376
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7896.0","main.cluster index_upperinput":"7896.0"}	This Node is a Singleton	N/A	N/A	N/A	1.2941	1.2941	0	N/A	N/A	11455837.762807127	11	7896	-1	11	392.2185	1	392.2185	11455837.762807127
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2745.0","main.cluster index_upperinput":"2745.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7000	1.7000	0	N/A	N/A	3646303.1732659913	11	2745	-1	11	1434.7898	3	478.9299	3646303.1732659913
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1983.0","main.cluster index_upperinput":"1983.0"}	This Node is a Singleton	N/A	N/A	N/A	1.1360	1.1360	0	N/A	N/A	5076271.988723638	10	1983	-1	10	811.5113	2	406.2557	5076271.988723638
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7897.0","main.cluster index_upperinput":"7897.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	3.1246	3.1246	0	N/A	N/A	3144931.8167989533	11	7897	14	11	283.1899	1	283.1899	3144931.8167989533
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6695.0","main.cluster index_upperinput":"6695.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=232&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	3.5835	3.5835	0	N/A	N/A	20195982.000054944	12	6695	232	12	304.2847	1	304.2847	20195982.000054944
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"436.0","main.cluster index_upperinput":"436.0"}	This Node is a Singleton	N/A	N/A	N/A	2.6929	2.6929	0	N/A	N/A	8579461.37581152	11	436	-1	11	875.5028	1	875.5028	8579461.37581152
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"912.0","main.cluster index_upperinput":"912.0"}	This Node is a Singleton	N/A	N/A	N/A	1.3688	1.3688	0	N/A	N/A	13021755.293668458	9	912	-1	9	884.5179	2	442.7590	13021755.293668458
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"913.0","main.cluster index_upperinput":"913.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	4.6755	4.6755	0	N/A	N/A	40470812.06525585	11	913	14	11	573.3036	1	573.3036	40470812.06525585
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"7898.0","main.cluster index_upperinput":"7898.0"}	This Node is a Singleton	N/A	N/A	N/A	2.6889	2.6889	0	N/A	N/A	3043631.3504298143	7	7898	-1	7	349.1986	1	349.1986	3043631.3504298143
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"438.0","main.cluster index_upperinput":"438.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=232&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	3.6697	3.6697	0	N/A	N/A	46897628.51473442	12	438	232	12	304.2846	1	304.2846	46897628.51473442
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"914.0","main.cluster index_upperinput":"914.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	1.2286	1.2286	0	N/A	N/A	15541296.381850215	12	914	4	12	472.3493	1	472.3493	15541296.381850215
